paper_id,author_id,affiliation
2124359,81100576787,"Max-Planck Institute for Informatics, Saarbruecken, Germany"
2124378,81466643014,"Stanford University, Stanford, CA, USA"
2124378,81452617754,"Cornell University, Ithaca, NY, USA"
2124378,81100288264,"Cornell University, Ithaca, NY, USA"
2124378,81367595814,"Stanford University, Stanford, CA, USA"
2124330,81314480870,"Microsoft Corporation, Redmond, WA, USA"
2124330,81367596421,"Purdue University, West Lafayette, IN, USA"
2124330,81100335721,"Google Research, New York, NY, USA"
1935923,81100039769,"Sapienza University of Rome, Rome, Italy"
1935923,81100259139,"Sapienza University of Rome, Rome, Italy"
1935923,81330494272,"Sapienza University of Rome, Rome, Italy"
1935923,81479641040,"Sapienza University of Rome, Rome, Italy"
1935923,81100432231,"Warsaw University, Warsaw, Poland"
1718508,81100039769,"Sapienza University of Rome, Rome, Italy"
1718508,81100259139,"Sapienza University of Rome, Rome, Italy"
1718508,81100469839,"Yahoo! Research, Barcelona, Spain"
1718508,81100631289,"Yahoo! Research, Barcelona, Spain"
2124319,81384591232,"National University of Singapore, Singapore, Singapore"
2124319,81100547902,"National University of Singapore, Singapore, Singapore"
2556210,81100461898,"Middle East Technical University, Ankara, Turkey"
2556210,81315488361,"Yahoo Labs, Barcelona, Spain"
2556210,81316489301,"University of Glasgow, Glasgow, United Kingdom"
2556210,81100289293,"National Research Council, Pisa, Italy"
1935831,81100146530,"Microsoft Corporation, Mountain View, USA"
1935831,81100153243,"University of Texas at Austin, Austin, USA"
2433422,81387609472,"University of California, Santa Barbara, Santa Barbara, CA, USA"
2433422,81553720456,"University of California, Santa Barbara, Santa Barbara, CA, USA"
2433422,81501673560,"University of California, Santa Barbara, Santa Barbara, CA, USA"
2433496,81414592499,"Stony Brook University, Stony Brook, NY, USA"
2433496,81100373169,"Carnegie Mellon University, Pittsburgh, PA, USA"
2433447,81100462608,"Technion, Haifa, Israel"
2433447,99658655861,"Yahoo! Research, Haifa, Israel"
2433447,81381595962,"Yahoo! Research, Haifa, Israel"
2433447,81508682259,"Yahoo! Research, Haifa, Israel"
2124337,81335487631,"Yahoo! Research, Santa Clara, CA, USA"
2124337,81315491657,"Yahoo! Research, Santa Clara, CA, USA"
2124337,81100528901,"Purdue University, West Lafayette, IN, USA"
2124337,81100243402,"Yahoo! Research, Santa Clara, CA, USA"
2433473,81548029799,"NEC Laboratories Europe, Heidelberg, Germany"
2433473,81464673952,"Univ. of Pisa, Pisa, Italy"
2433473,81326489882,"NEC Laboratories Europe, Heidelberg, Germany"
2433473,81100166377,"NEC Laboratories Europe, Heidelberg, Germany"
2433445,81335487631,"Google Inc., Mountain View, USA"
2433445,81435608860,"Google Inc., Mountain View, USA"
2433445,81553637556,"Twitter, San Fransisco, USA"
2433445,81100209419,"Google Inc., Mountain View, USA"
2433445,81553582956,"Google inc., Mountain View, USA"
2433445,81538380856,"Yahoo! Research, Sunnyvale, USA"
2556264,81335487631,"Research at Google, Mountain View, CA, USA"
2556264,82659034657,"Microsoft Reserach, Mountain View, CA, USA"
2556264,81100243402,"Carnegie Mellon University, Pittsburgh, PA, USA"
2124312,81335487631,"Yahoo! Research, Santa Clara, CA, USA"
2124312,81100494852,"Yahoo! Research, Santa Clara, CA, USA"
2124312,81461641009,"Carnegie Mellon University, Santa Clara, CA, USA"
2124312,81421602185,"Yahoo! Research, Santa Clara, USA"
2124312,81100243402,"Yahoo! Research, Santa Clara, USA"
2556196,81444594765,"University of Minnesota, Minneapolis, MN, USA"
2556196,81100063012,"University of Minnesota, Minneapolis, MN, USA"
1935889,81100289193,"Microsoft Research, Mountain View, CA, USA"
1935889,81100230801,"Microsoft Research, Mountain View, CA, USA"
1935889,81331506208,"Syracuse University, Syracuse, NY, USA"
1498824,81100289193,"Search Labs, Microsoft Research, Mountain View, CA"
1498824,81313483719,"Search Labs, Microsoft Research, Mountain View, CA"
1498824,81342500095,"Search Labs, Microsoft Research, Mountain View, CA"
1498824,81332516120,"Search Labs, Microsoft Research, Mountain View, CA"
1498824,81100152625,"Search Labs, Microsoft Research, Mountain View, CA"
1498766,81100289193,"Search Labs, Microsoft Research"
1498766,81100336551,"Search Labs, Microsoft Research"
1498766,81313483719,"Search Labs, Microsoft Research"
1498766,81100230801,"Search Labs, Microsoft Research"
2124391,81100483286,"Emory University, Atlanta, CA, USA"
2124391,81100099117,"Yahoo! Research, Santa Clara, CA, USA"
1341557,81100483286,"Emory University, Atlanta, Georgia"
1341557,81100469839,"Yahoo! Research, Barcelona, Spain"
1341557,81321491135,"Yahoo! Research, Barcelona, Spain"
1341557,81100631289,"Yahoo! Research, Barcelona, Spain"
1341557,81342504717,"Search and Advertising, Sciences, Yahoo!"
1341559,81100021279,"Arizona State University, Tempe, AZ"
1341559,81367594306,"Arizona State University, Tempe, AZ"
1341559,81363600542,"Arizona State University, Tempe, AZ"
1341559,81350576309,"University of Illinois at Chicago, Chicago, IL"
2556252,81100632698,"LinkedIn, Mountain View, CA, USA"
2556252,87259558957,"LinkedIn, Mountain View, CA, USA"
2556252,87258945557,"LinkedIn, Mountain View, CA, USA"
2556252,87259012557,"LinkedIn, Mountain View, CA, USA"
2556252,87258839357,"LinkedIn, Mountain View, CA, USA"
2124354,81100632698,"Yahoo! Research, Santa Clara, CA, USA"
2124354,81329489205,"Yahoo! Research, Santa Clara, CA, USA"
1718499,81100632698,"Yahoo! Research, Sunnyvale, CA, USA"
1718499,81100108059,"Yahoo! Research, Sunnyvale, CA, USA"
1498837,81100589033,"University of Washington, Seattle, WA"
1498837,81100167805,"Microsoft Research, Redmond, WA"
1498837,81100134501,"Microsoft Research, Redmond, WA"
1498837,81309488205,"CMU, Pittsburgh, PA"
1498813,81100589033,"University of Washington, Seattle, WA"
1498813,81413601904,"Google, Seattle, WA"
1498813,81100087768,"University of Washington, Seattle, WA"
2556204,83358781157,"Leonard N. Stern School of Business, New York University, New York, NY, USA"
2685325,81100593838,"Facebook, Menlo Park, CA, USA"
2566588,87258980057,"ETH Zurich, Zurich, Switzerland"
2566588,81508705496,"Qatar Computing Research Institute, Doha, Qatar"
2566588,81508693330,"ETH Zurich, Zurich, Switzerland"
2566588,81309503156,"Qatar Computing Research Institute, Doha, Qatar"
2556197,81100114311,"The George Washington University, Washington, DC, USA"
2556197,81100143322,"The University of Texas at Arlington, Arlington, TX, USA"
2124332,81312482429,"Stanford University, Stanford, CA, USA"
2124332,81100308969,"Stanford University, Stanford, CA, USA"
2464487,81100556050,"The Open University, UK"
2464487,81436602176,"The Open University, UK"
2464487,81332496259,"L3S Research Center, Hannover, Germany"
2380764,81549176256,"Max Planck Inst. for Demographic Research, Rostock, Germany"
2380764,81309503156,"Yahoo! Research Barcelona, Barcelona, Spain"
2464503,82259423057,"University of Southampton, Southampton, UK"
2464503,81100644397,"University of Southampton, Southampton, UK"
2464503,81549415956,"University of Southampton, Southampton, UK"
2464503,81100106675,"University of Southampton, Southampton, UK"
2615696,89758925557,"The University of Iowa, Iowa City, IA, USA"
2615696,81332529194,"The University of Iowa, Iowa City, IA, USA"
2615662,89758726257,"HRL Laboratories, Malibu, CA, USA"
2615662,81538501256,"HRL Laboratories, Malibu, CA, USA"
2615662,89758971757,"HRL Laboratories, Malibu, CA, USA"
2615662,81504682921,"HRL Laboratories, Malibu, CA, USA"
2615694,89758726257,"HRL Laboratories, Malibu, CA, USA"
2615694,89758971757,"HRL Laboratories, Malibu, CA, USA"
2615694,81538501256,"HRL Laboratories, Malibu, CA, USA"
2615694,81504682921,"HRL Laboratories, Malibu, CA, USA"
2380763,81549258856,"East China Normal University"
2380763,81549457756,"Zhejiang University"
2380763,81313483490,"Singapore Management University"
2380763,81548272656,"Singapore Management University"
2380763,81548885556,"East China Normal University"
2380762,81548850356,"Pennsylvania State University, PA"
2380762,81100514855,"Pennsylvania State University, PA"
2380762,81549123456,"Pennsylvania State University, PA"
2380762,81435602757,"Pennsylvania State University, PA"
2380762,81549276056,"Facebook Inc., Menlo Park, CA"
2380762,81100126614,"Pennsylvania State University, PA"
2464483,81500662337,"University of Southern California, Los Angeles, CA"
2464483,81549499556,"University of Southern California, Los Angeles, CA"
2464483,81100037734,"University of Southern California, Los Angeles, CA"
2615663,89758934257,"GSCT, KAIST, Daejeon, South Korea"
2615663,89758609257,"GSCT, KAIST, Daejeon, South Korea"
2527046,81100616793,"University of Southampton, UK"
2527046,81330489747,"University of Montpellier II, France"
2527046,82259367957,"University Saint Joseph, Lebanon"
2527046,81343490065,"University of Montpellier II, France"
2527046,81100601284,"University of Southampton, UK"
2527046,81436602113,"University of Milan, Italy"
2527046,81384598674,"University of Montpellier II, France"
2527046,81361605705,"University of Montpellier II, France"
2527046,81409593685,"University of Koblenz, Germany"
2527046,81100243075,"University of Southampton, UK"
2527046,81490689746,"Aristotle University, Greece"
2380761,81309503156,"Yahoo! Research Barcelona, Barcelona, Spain"
2380761,81508705496,"Yahoo! Research Barcelona, Barcelona, Spain"
2380761,81508707654,"University of Amsterdam, Amsterdam, Netherlands"
2615683,89758945257,"University of Oxford, Oxford, United Kingdom"
2615683,81330498274,"Hong Kong University of Science and Technology, Hong Kong, Hong Kong"
2615683,81503691201,"Hong Kong University of Science and Technology, Hong Kong, Hong Kong"
2615647,89758985457,"University of Southampton, Southampton, United Kingdom"
2615647,81502763974,"University of Southampton, Southampton, United Kingdom"
2615647,89758651457,"University of Exeter, Exeter, United Kingdom"
2464494,81329492781,"University of Manchester, Manchester, United Kingdom"
2464494,81100139139,"University of Manchester, Manchester, United Kingdom"
2617797,81440610979,"Psychic Bunny, Inc., Los Angeles, CA, USA"
2617797,89758757857,"Psychic Bunny, Inc., Los Angeles, CA, USA"
2617797,81500662337,"University of Southern California, Los Angeles, CA, USA"
2617797,81100037734,"University of Southern California, Los Angeles, CA, USA"
2380760,81474702994,"University of Madeira, Funchal, Portugal"
2380760,81350586193,"University of Madeira, Funchal, Portugal"
2380760,81100283202,"University of Oulu, Oulu, Finland"
2380760,81488650470,"University of Oulu, Oulu, Finland"
2615699,83058992557,"School of Informatics and Computing, Indiana University, Bloomington, IN, USA"
2615699,81464676457,"School of Informatics and Computing, Indiana University, Bloomington, IN, USA"
2615699,81367591080,"School of Informatics and Computing, Indiana University, Bloomington, IN, USA"
2615699,81100513282,"School of Informatics and Computing, Indiana University, Bloomington, IN, USA"
2615699,81100586421,"School of Informatics and Computing, Indiana University, Bloomington, IN, USA"
2618145,81100656593,"LinkedIn, Mountain View, CA, USA"
2615671,89758853357,"University of Pittsburgh, Pittsburgh, PA, USA"
2615671,89758682057,"University of Pittsburgh, Pittsburgh, PA, USA"
2380759,81100264864,"Institute AIFB, Karlsruhe Institute of Technology, Karlsruhe, Germany"
2380759,81548901456,"Institute AIFB, Karlsruhe Institute of Technology, Karlsruhe, Germany"
2380759,81100098025,"Nanjing University, Nanjing, China"
2615655,81508700787,"L3S Research Center, Hannover, Germany"
2615655,81442615030,"L3S Research Center, Hannover, Germany"
2615655,89558893757,"L3S Research Center, Hannover, Germany"
2615655,81384595026,"L3S Research Center, Hannover, Germany"
2615700,81554267456,"Universidade Federal de Minas Gerais, Belo Horizonte, Brazil"
2615700,89758884757,"Universidade Federal de Minas Gerais, Belo Horizonte, Brazil"
2615700,81555109756,"Universidade de Campinas, Campinas, Brazil"
2615700,81372592606,"Universidade de Campinas, Campinas, Brazil"
2615700,81100499759,"Universidade Federal de Minas Gerais, Belo Horizonte, Brazil"
2615700,81384595968,"Universidade Federal de Minas Gerais, Belo Horizonte, Brazil"
2464515,81442600931,"Informática, UNLP, Argentina"
2464515,81100268540,"LINA, Nantes University, Houssiniere, Nantes, France"
2464515,81100295384,"LINA, Nantes University, Houssiniere, Nantes, France"
2464515,81555690356,"Informática, UNLP, Argentina"
2615690,81501678371,"University of Southampton, Southampton, United Kingdom"
2615690,87959367657,"University of Southampton, Southampton, United Kingdom"
2615690,81548439756,"University of Southampton, Southampton, United Kingdom"
2615690,81100072950,"University of Southampton, Southampotn, United Kingdom"
2615690,81548725856,"University of Southampton, Web Science Institute, United Kingdom"
2615651,81501678371,"University of Southampton, Southampton, United Kingdom"
2615651,89758809857,"University of Southampton, Southampton, United Kingdom"
2615651,99658683285,"University of Southampton, Southampton, United Kingdom"
2615651,81100351241,"University of Southampton, Southampton, United Kingdom"
2380758,81501678371,"University of Southampton, UK"
2380758,81548725856,"University of Southampton, UK"
2380758,81100072950,"University of Southampton, UK"
2380758,81548439756,"University of Southampton, UK"
2501852,81472646226,"Northumbria University"
2501852,81100277550,"Northumbria University"
2501852,81343499033,"Northumbria University"
2380757,81470644455,"University of Michigan, Ann Arbor, MI"
2380757,81329490164,"IQSS, Harvard University, CCS, Northeastern University, Boston, MA"
2380757,81100593838,"University of Michigan, Ann Arbor, MI"
2380756,81470644455,"University of Michigan, Ann Arbor, MI"
2380756,81548350056,"University of Michigan, Ann Arbor, MI"
2380756,81549523256,"University of Michigan, Ann Arbor, MI"
2380756,81548557856,"Carey Business School, Johns Hopkins, Baltimore, MD"
2380756,81100593838,"University of Michigan, Ann Arbor, MI"
2615653,89758622157,"University of Iowa, Iowa City, IA, USA"
2615653,81100146530,"Microsoft, Mountain View, CA, USA"
2615637,89758679457,"Google, New York, NY, USA"
2615637,81100593061,"Google, New York, USA"
2615637,89758624557,"Google, Mountain View, USA"
2615637,89758607957,"Google, Paris, USA"
2380755,81548528256,"University of Southampton, England, UK"
2380755,81548439756,"University of Southampton, England, UK"
2380755,81549415956,"University of Southampton, England, UK"
2527045,86159029157,"Technical University Dresden, University of Applied Sciences Mittweida, Mittweida, Germany"
2527045,81100462452,"Carnegie Mellon University, Pittsburgh, PA"
2527045,86159178457,"Technical University Dresden, Dresden, Germany"
2527045,86158930357,"University of Applied Sciences Mittweida, Mittweida, Germany"
2380754,81442615955,"University of California, Irvine, California"
2380754,81548683556,"University of California, Irvine, California"
2380754,81384616024,"University of Colorado, Colorado Springs, Colorado"
2380754,81549161256,"University of California, Irvine, California"
2380754,81548418856,"University of Colorado, Colorado Springs, Colorado"
2380754,81100583355,"University of California, Irvine, California"
2615687,81442620038,"Universitat Rovira i Virgili, Tarragona, Spain"
2615687,86158670157,"Universitat Rovira i Virgili, Tarragona, Spain"
2615687,81100403694,"Universitat Rovira i Virgili, Tarragona, Spain"
2615687,81100179427,"Universitat Rovira i Virgili, Tarragona, Spain"
2527038,81503671840,"University of Southampton, Southampton, United Kingdom"
2527038,81100106675,"University of Southampton, Southampton, United Kingdom"
2527038,81100349459,"University of Southampton, Southampton, United Kingdom"
2464488,81100236514,"Northumbria University"
2464488,82258862957,"Northumbria University"
2464488,81100277550,"Northumbria University"
2464473,81100155993,"Texas A&M; University, College Station, TX"
2464473,81100281009,"Microsoft Research, Silicon Valley, Mountain View, CA"
2527037,81498660778,"WeST, University of Koblenz-Landau, Germany"
2527037,81498656900,"WeST, University of Koblenz-Landau, Germany"
2527037,81409593685,"WeST, University of Koblenz-Landau, Germany"
2380753,81440618532,"TU Berlin & Telekom Innovation Laboratories"
2380753,81413598457,"NEC Laboratories Europe"
2380753,81430627844,"TU Berlin & Telekom Innovation Laboratories"
2380753,82659096857,"TU Berlin & Telekom Innovation Laboratories"
2380753,81100276955,"Queen Mary University of London"
2380753,81100370843,"TU Berlin & Telekom Innovation Laboratories"
2464481,82258816657,"JOANNEUM RESEARCH, Graz, Austria"
2464481,81416599824,"JOANNEUM RESEARCH, Graz, Austria"
2464481,81470651602,"JOANNEUM RESEARCH, Graz, Austria"
2464481,81321488102,"University of Technology, Graz, Austria"
2615673,81317500300,"University of Washington, Seattle, WA, USA"
2615673,81100436532,"University of Washington, Seattle, WA, USA"
2615658,81323495567,"Nagoya University, Nagoya, Japan"
2615668,84459212357,"Indiana University Bloomington, Bloomington, IN, USA"
2615668,89758874957,"University of Pennsylvania, Philadelphia, PA, USA"
2464474,81100454587,"Los Alamos National Laboratory, Los Alamos, NM"
2464474,81385596476,"Massachusetts General Hospital, Boston, MA"
2464474,81100140473,"Los Alamos National Laboratory, Los Alamos, NM"
2380752,81436597328,"The Open University, Milton Keynes, United Kingdom"
2380752,81316488105,"The Open University, Milton Keynes, United Kingdom"
2380752,81100341388,"The Open University, Milton Keynes, United Kingdom"
2380752,81321488024,"IBM Research Lab, Haifa, Israel"
2380752,81100592642,"Digital Enterprise Research Institute, NUI Galway, Ireland"
2380752,81100328702,"Digital Enterprise Research Institute, NUI Galway, Ireland"
2615677,81436597328,"Lancaster University, Lancaster, United Kingdom"
2615677,81100341388,"Open University, Milton Keynes, United Kingdom"
2464511,81100173867,"University of Amsterdam, XT Amsterdam"
2464475,81100225350,"University of Amsterdam, Amsterdam"
2615640,89758710957,"University of Leicester, Leicester, United Kingdom"
2615640,89758743657,"University of Oxford, Oxford, United Kingdom"
2464521,82258625657,"Netaji Subhas Institute of Technology, Delhi, India"
2464521,81554533356,"IIIT-D, Delhi, India"
2464508,81100406345,"University of Southampton, United Kingdom"
2464508,81315489631,"University of Southampton, United Kingdom"
2464508,81482661582,"University of Southampton, United Kingdom"
2464508,82259157857,"Wuhan University of Technology, Wuhan, China"
2380751,81100232264,"University of Cambridge, United Kingdom"
2380751,81548792856,"University of Cambridge, United Kingdom"
2380751,81100034222,"University of Cambridge, United Kingdom"
2380750,81100232264,"University of Cambridge, United Kingdom"
2380750,81548359556,"University of Cambridge, United Kingdom"
2380750,81100034222,"University of Cambridge, United Kingdom"
2464484,81100232264,"Yahoo! Research, Barcelona, Spain"
2464479,81558558556,"University of Sheffield, Sheffield, United Kingdom"
2464479,81323489303,"University of Sheffield, Sheffield, United Kingdom"
2615695,81384592393,"The State University of Campinas - UNICAMP, Campinas, Brazil"
2615695,81100341388,"The Open University, Milton Keynes, United Kingdom"
2615695,81493649334,"The Open University, Milton Keynes, United Kingdom"
2615695,81460646733,"The State University of Campinas - UNICAMP, Campinas, Brazil"
2615642,89758898657,"Subforum, Boston, MA, USA"
2380749,81548027171,"subforum.org, Boston, MA"
2615648,81484658520,"University of Southampton, Southampton, United Kingdom"
2615648,81100243075,"University of Southampton, Southampton, United Kingdom"
2615648,82259377157,"University of Southampton, Southampton, United Kingdom"
2464497,81484658520,"University of Southampton, England, UK"
2464497,81100243075,"University of Southampton, England, UK"
2464497,82259377157,"University of Southampton, England, UK"
2464523,82258974057,"Univ. of Michigan"
2464523,81482653108,"KAIST, Knowledge Service Engineering"
2464523,82259274857,"KAIST, Web Science and Technology"
2464523,81488644139,"KAIST, Graduate School of Culture Technology"
2464523,81452597488,KAIST
2380748,81501647698,"KAIST, Gwahangno, Yuseong-gu, Daejeon, Korea"
2380748,81351596608,"KAIST, Gwahangno, Yuseong-gu, Daejeon, Korea"
2615660,81100631405,"Rutgers University, New Brunswick, NJ, USA"
2615660,81502676624,"Carnegie Mellon University, Pittsburgh, PA, USA"
2615646,89758941157,"University of Southampton, Southampton, United Kingdom"
2615646,89758610857,"University of Southampton, Southampton, United Kingdom"
2615646,89758851657,"University of Southampton, Southampton, United Kingdom"
2615644,87958627557,"Delft University of Technology, Delft, Netherlands"
2615644,87958688657,"VU University Amsterdam, Amsterdam, Netherlands"
2615644,81550369956,"VU University Amsterdam, Amsterdam, Netherlands"
2615644,81314480825,"Delft University of Technology, Delft, Netherlands"
2615644,81336489844,"Delft University of Technology, Delft, Netherlands"
2615644,81502772208,"VU University Amsterdam, Amsterdam, Netherlands"
2380747,81100106675,"University of Southampton, Highfield, Southampton, United Kingdom"
2464495,82259132357,"University College Dublin, Dublin, Ireland"
2464495,81315489014,"University College Dublin, Dublin, Ireland"
2464495,81388592145,"Dublin City University, Dublin, Ireland"
2464495,81100408018,"University College Dublin, Dublin, Ireland"
2464495,81100562954,"University College Dublin, Dublin, Ireland"
2464519,81486655827,"DISI, University of Bologna/STLab ISTC-CNR"
2464519,81100573672,"STLab ISTC-CNR"
2464519,81100075507,"LIPN, Paris 13/STLab, ISTC-CNR"
2464519,81467669996,"STLab ISTC-CNR"
2464519,81100551680,"DISI, University of Bologna/STLab ISTC-CNR"
2615666,81508708829,"University of Louisville, Louisville, KY, USA"
2615666,81100078028,"University of Louisville, Louisville, KY, USA"
2464482,81100118886,"Stanford University, Stanford, CA"
2464482,82258733657,"Stanford University, Stanford, CA"
2464482,81100536308,"Stanford University, Stanford, CA"
2464482,81479659737,"Stanford University, Stanford, CA"
2380746,81488662636,"University of Florida and Information Sciences, Los Alamos National Laboratory"
2380746,81100044863,"Information Sciences, Los Alamos National Laboratory"
2380746,81337493967,"University of Florida"
2380746,81100320642,"Information Sciences, Los Alamos National Laboratory"
2527033,81485647268,"University of Koblenz-Landau, Koblenz, Germany"
2527033,81339528709,"University of Koblenz-Landau, Koblenz, Germany"
2527033,81409593685,"University of Koblenz-Landau, Koblenz, Germany"
2527052,81485647268,"University of Koblenz-Landau"
2527052,81375619205,"University of Koblenz-Landau"
2527052,81361604934,"University of Koblenz-Landau"
2527052,81350571400,"University of Koblenz-Landau"
2464490,81467671798,"University of Vienna, Vienna"
2464490,82258891257,"University of Vienna, Vienna"
2615667,89758674857,"University of Illinois at Urbana-Champaign, Champaign, IL, USA"
2615667,89758823957,"University of Illinois at Urbana-Champaign, Champaign, IL, USA"
2615667,89758986257,"University of Illinois at Urbana-Champaign, Champaign, IL, USA"
2615667,81322503735,"University of Illinois at Urbana-Champaign, Champaign, IL, USA"
2615667,89758694257,"University of Illinois at Urbana-Champaign, Champaign, IL, USA"
2615667,81309482789,"University of Illinois at Urbana-Champaign, Champaign, IL, USA"
2380745,81481651196,"University of Zurich"
2380745,81100134628,"University of Zurich"
2464520,81100428257,"Wellesley College"
2464520,81461643094,"Wellesley College"
2380744,81438596595,"University of Iowa, Iowa City, IA"
2380744,81332529194,"University of Iowa, Iowa City, IA"
2527044,86158640957,"University of Southampton, Southampton, UK"
2527044,81100376386,"University of Southampton, Southampton, UK"
2527044,86158844757,"University of Southampton, Southampton, UK"
2527044,81100158597,"University of Southampton, Southampton, UK"
2464525,82259425557,"INRA-SenS, LIAFA, Fabelier, Paris, France"
2464525,82258782457,"INRIA, IRI, Fabelier, Paris, France"
2464485,81100281009,"Microsoft Research, Silicon Valley, Mountain View, CA"
2464485,81100155993,"Texas A&M; University, College Station, TX"
2380743,81100309641,"Rensselaer Polytechnic Institute, Troy, NY"
2380743,81549005656,"Rensselaer Polytechnic Institute, Troy, NY"
2464470,82258872157,"Tsinghua University"
2464470,81502649107,"Tsinghua University"
2464470,82259390257,"Tsinghua University"
2464470,82259247457,"Tsinghua University"
2380742,81482657441,"National University of Singapore"
2380742,81100603498,"National University of Singapore"
2380742,81549493856,"National University of Singapore"
2380742,81493650791,"National University of Singapore"
2380742,81100610125,"National University of Singapore"
2615686,82258966657,"Indiana University, Bloomington, IN, USA"
2615686,89758956157,"John Hopkins University, Baltimore, MD, USA"
2615686,81361604877,"Indiana University, Bloomington, IN, USA"
2615686,99658717109,"Indiana University, Bloomington, IN, USA"
2464516,82258966657,"Indiana University, Bloomington, IN"
2464516,99658717109,"Indiana University, Bloomington, IN"
2615645,81331498077,"Indiana University Bloomington, Bloomington, IN, USA"
2615645,87259114657,"Peking University, Beijing, China"
2615645,81309506735,"Indiana University Bloomington, Bloomington, IN, USA"
2615645,81558548756,"Northeastern University, Boston, MA, USA"
2615674,87958653357,"University of Mannheim, Mannheim, Germany"
2615674,81472650915,"University of Mannheim, Mannheim, Germany"
2615674,81100002809,"University of Mannheim, Mannheim, Germany"
2615689,99658681147,"University of Pittsburgh, Pittsburgh, PA, USA"
2615689,81435592306,"University of Pittsburgh, Pittsburgh, PA, USA"
2615689,81100373133,"University of Pittsburgh, Pittsburgh, PA, USA"
2380741,81361604934,"University of Koblenz--Landau"
2380741,81548754756,"University of Koblenz--Landau"
2464514,81361604934,"University of Koblenz--Landau"
2464514,82258823957,"Laboratory for Web Science, FFHS"
2464514,81496667064,"VU University Amsterdam"
2380740,81444607820,"Network Dynamics and Simulation Science Lab, Virginia Bioinformatics Institute, Virginia Tech, Blacksburg, VA"
2380740,81452613742,"Network Dynamics and Simulation Science Lab, Virginia Bioinformatics Institute, Virginia Tech, Blacksburg, VA"
2380740,81452611706,"University at Albany, State University of New York, Albany, NY"
2380739,81498659250,"University of Cambridge, UK"
2380739,81365595516,"Microsoft Research, Cambridge, UK"
2380739,81329489813,"Microsoft Research, Cambridge, UK"
2380739,81421600903,"Microsoft Research, Cambridge, UK"
2380739,81100450764,"Microsoft Research, Cambridge, UK"
2464499,81339510004,"Ursinus College, Collegeville PA"
2464499,81508682713,"Lehigh University, Bethlehem PA"
2464499,82258788357,"University of Maryland, College Park, MD"
2464499,81490650665,"Ursinus College, Collegeville PA"
2615675,89758753657,"National Research University Higher School of Economics, St. Petersburg, Russian Fed."
2615675,89758841757,"National Research University Higher School of Economics, St. Petersburg, Russian Fed."
2615675,89758981257,"National Research University Higher School of Economics, St.-Peterburg, Russian Fed."
2615680,89758841757,"National Research University Higher School of Economics, St. Petersburg, Russian Fed."
2615680,89758753657,"National Research University Higher School of Economics, St. Petersburg, Russian Fed."
2615680,81421603554,"National Research University Higher School of Economics, St. Petersburg, Russian Fed."
2380738,81339510339,"Microsoft Research, Cambridge, UK"
2380738,81406594573,"University Of Pennsylvania, Philadelphia"
2380738,81365595516,"Microsoft Research, Cambridge, UK"
2380738,81100124906,"Facebook, Mountain View"
2380738,81498651024,"University of Cambridge, Cambridge, UK"
2380738,81100450764,"Microsoft Research, Cambridge, UK"
2527036,81324490766,"The Ohio State University, Columbus, OH"
2527036,86159100057,"The Ohio State University, Columbus, OH"
2615685,89758919257,"GESIS - Leibniz Institute of the Social Sciences, Cologne, Germany"
2615685,87558621557,"GESIS - Leibniz Institue of the Social Sciences, Cologne, Germany"
2527058,86159033757,"University of Southampton, Southampton, U.K."
2527058,86159219557,"University of Southampton, Southampton, U.K."
2527058,81100194764,"University of Southampton, Southampton, U.K."
2615678,89758862657,"Lancaster University, Lancaster, United Kingdom"
2615678,81436597328,"Lancaster University, Lancaster, United Kingdom"
2615678,81100288361,"Lancaster University, Lancaster, United Kingdom"
2615698,89758944357,"Virginia Tech, Blacksburg, VA, USA"
2615698,89758886857,"Virginia Tech, Blacksburg, VA, USA"
2615698,88158954257,"Virginia Tech, Blacksburg, VA, USA"
2615698,81350601212,"Virginia Tech, Blacksburg, VA, USA"
2527057,81444596661,"Northwestern University, Evanston, IL"
2527057,81474645501,"University of Minnesota, Minneapolis, MN"
2527057,81442594255,"University of Southern California, Los Angeles, CA"
2527057,81100063012,"University of Minnesota, Minneapolis, MN"
2527057,81100348926,"Northwestern University, Evanston, IL"
2464476,81453660813,"L3S Research Center, Hannover, Germany"
2464476,81552274856,"L3S Research Center, Hannover, Germany"
2464476,81100336533,"L3S Research Center, Hannover, Germany"
2464476,81100488409,"L3S Research Center, Hannover, Germany"
2464476,81452610133,"PUC-Rio, Rio de Janeiro - Brazil"
2615669,81336490396,"School of Informatics and Computing, Indiana University, Bloomington, IN, USA"
2615669,86159077157,"School of Informatics and Computing, Indiana University, Bloomington, IN, USA"
2615669,86159144757,"School of Informatics and Computing, Indiana University, Bloomington, IN, USA"
2615669,81100513282,"School of Informatics and Computing, Indiana University, Bloomington, IN, USA"
2527051,81100328702,"Digital Enterprise Research Institute (DERI), NUI Galway, Ireland"
2527051,81436597328,"The Open University, Milton Keynes, UK"
2527051,81502704728,"Digital Enterprise Research Institute (DERI), NUI Galway, Ireland"
2527051,81100341388,"The Open University, Milton Keynes, UK"
2527051,81100592642,"Digital Enterprise Research Institute (DERI), NUI Galway, Ireland"
2527035,86158614857,"Barcelona Media -- Innovation Centre, Barcelona, Spain"
2527035,81503695824,"Barcelona Media -- Innovation Centre, Barcelona, Spain"
2527034,81501673686,"University of Mainz, Germany, Mainz"
